date,us_pop,alcohol_deaths,alcohol_sales,drug_deaths,homicides,perc_unemp,suicide_deaths,h1n1_deaths,covid_deaths
2010-04-30,308760000.0,0.6532581940665889,3.052208835341365,1.090814872392797,0.4466252105194973,9.9,1.048710972923954,4.038411711361575,0.0
2010-05-31,308940000.0,0.6561144558814009,3.026801320644785,1.1283744416391532,0.4686994238363436,9.6,1.1066873826633004,0.0,0.0
2010-06-30,309120000.0,0.6618788819875776,3.413561076604555,1.0542831262939958,0.4609860248447205,9.4,1.0630175983436854,0.0,0.0
2010-07-31,309320000.0,0.7080046553730764,2.934501487133066,1.088516746411483,0.4968964179490495,9.4,1.115349799560326,0.0,0.0
2010-08-31,309540000.0,0.6845641920268786,2.9957356076759063,1.07062092136719,0.4761904761904761,9.5,1.1135879046326806,0.0,0.0
2010-09-30,309760000.0,0.6637396694214877,3.041064049586777,1.043388429752066,0.4416322314049586,9.5,1.0178848140495866,0.0,0.0
2010-10-31,309990000.0,0.6838930288073809,3.036549566115036,1.084228523500758,0.4493693344946611,9.4,1.042936868931256,0.0,0.0
2010-11-30,310170000.0,0.7325015314182546,3.180836315568881,1.067479124351162,0.4213818228713286,9.8,0.9646322984169972,0.0,0.0
2010-12-31,310350000.0,0.788142419848558,3.690994038988239,1.1010149830836151,0.4092154019655228,9.3,0.9808280973094892,0.0,0.0
2011-01-31,310540000.0,0.7892703033425646,2.2222580021897342,1.18406646486765,0.4195916790107554,9.1,1.0159721774972628,0.0,0.0
2011-02-28,310690000.0,0.6923299752164537,2.5794200006437285,1.1577456628793976,0.3292671151308378,9.0,0.8941388522321285,0.0,0.0
2011-03-31,310830000.0,0.7451018241482482,3.163143840684618,1.2170639899623588,0.4018273654409162,9.0,1.0912717562654828,0.0,0.0
2011-04-30,311010000.0,0.6755409793897302,2.9841484196649626,1.1707019066911033,0.4395357062473876,9.1,1.108002958104241,0.0,0.0
2011-05-31,311180000.0,0.681277717076933,3.2029693425027315,1.201555369882383,0.471431325920689,9.0,1.1138247959380423,0.0,0.0
2011-06-30,311350000.0,0.6799421872490766,3.6434880359723785,1.1032599967881804,0.4393769070178256,9.1,1.077565440822226,0.0,0.0
2011-07-31,311560000.0,0.6875080241366028,2.922711516240853,1.1994479394017203,0.515149569906278,9.0,1.1468096032866864,0.0,0.0
2011-08-31,311760000.0,0.7156145753143444,3.3580318193482164,1.1608288426995126,0.4628560431100847,9.0,1.122016936104696,0.0,0.0
2011-09-30,312000000.0,0.7006410256410256,3.2323717948717947,1.125,0.4442307692307692,9.0,1.067948717948718,0.0,0.0
2011-10-31,312210000.0,0.7110598635533775,3.078697030844624,1.145382915345441,0.4436116716312738,8.8,1.05890266167003,0.0,0.0
2011-11-30,312400000.0,0.7243918053777209,3.306017925736236,1.147247119078105,0.41101152368758,8.6,1.0038412291933418,0.0,0.0
2011-12-31,312590000.0,0.7537029335551361,3.673502031414953,1.1663840813845614,0.4344348827537669,8.5,0.9856361367926038,0.0,0.0
2012-01-31,312790000.0,0.7567377473704402,2.393299018510822,1.2043223888231722,0.4252054093800952,8.3,1.0575785670897409,0.0,0.0
2012-02-29,312930000.0,0.7046304285303422,2.761320423097817,1.1635189978589462,0.352474994407695,8.3,0.9887195219378137,0.0,0.0
2012-03-31,313110000.0,0.7390373989971576,3.100827185334228,1.1989396697646195,0.438504040113698,8.2,1.0849222318035197,0.0,0.0
2012-04-30,313280000.0,0.7137385086823289,3.0078524004085803,1.114338610827375,0.4306052093973442,8.2,1.0929519918283963,0.0,0.0
2012-05-31,313450000.0,0.6980379645876535,3.618439942574573,1.1555271973201469,0.4475992981336736,8.2,1.1816876694847664,0.0,0.0
2012-06-30,313630000.0,0.7068839077894334,3.5946816312215035,1.195676434014603,0.4511685744348436,8.2,1.105761566176705,0.0,0.0
2012-07-31,313830000.0,0.7577350795016411,3.137048720644935,1.1872669916833956,0.5040945734952045,8.2,1.1585890450243763,0.0,0.0
2012-08-31,314050000.0,0.7365069256487821,3.554529533513772,1.2026747333227192,0.4773125298519344,8.1,1.128482725680624,0.0,0.0
2012-09-30,314280000.0,0.7152857324678631,3.0329642357133766,1.133384243349879,0.4613720249459081,7.8,1.0777014127529592,0.0,0.0
2012-10-31,314500000.0,0.7421303656597774,3.41939586645469,1.143402225755167,0.4470588235294118,7.8,1.0588235294117647,0.0,0.0
2012-11-30,314700000.0,0.7683508102955195,3.480457578646329,1.1048617731172543,0.4251668255481411,7.7,0.9968223705115984,0.0,0.0
